timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 18:11:11.131090,Right,2172.0963970787325,2775.5657135322167,2844.838006316605,2575.009897711383,1624.4629359844969,2399.208595785954,2508.0439746716224,2938.4864763273636
2025-12-12 18:11:11.148125,Right,11694.97542923846,14943.596874026829,15316.697218399031,13864.905253652614,8800.111782303618,12918.323059871153,13503.223669157036,15821.441607174867
2025-12-12 18:11:11.151138,Right,26789.116157240176,34231.27378160403,35085.323325438425,31762.185972468396,20327.3312648914,29594.25583621524,30930.977446694895,36244.09855150344
2025-12-12 18:11:11.154138,Right,33496.46345575615,42809.486507083115,43872.729344888576,39720.348538943465,25678.052312464377,37011.806654276006,38678.72807784446,45329.39703212998
2025-12-12 18:11:11.159157,Right,22716.361879193515,29049.346751485835,29756.492705213546,26943.803405848026,17560.158017200425,25112.787309431296,26239.296728687244,30760.89119286681
2025-12-12 18:11:11.162160,Right,2688.4863817777077,3457.9790869182616,3512.9951845034084,3191.8510803888203,1955.281406461363,2986.0505927478953,3113.839154066023,3662.816587252106
2025-12-12 18:11:11.166188,Right,-12399.690671940916,-15850.03145249252,-16278.020465993672,-14710.678452690889,-9848.069133652258,-13696.817738996964,-14325.02951301419,-16778.91841738159
2025-12-12 18:11:11.170192,Right,-16237.745536801114,-20782.412245792162,-21322.562992927735,-19265.546951427532,-12518.301403954305,-17946.881107137713,-18773.156143752043,-21994.836971811717
2025-12-12 18:11:11.175210,Right,-11637.402871748433,-14897.18446144578,-15282.786615193356,-13802.720513889915,-8613.713952518301,-12859.95717999601,-13455.795843733067,-15760.971052681562
2025-12-12 18:11:11.178214,Right,-5007.655350005603,-6400.591250258847,-6577.184672642848,-5936.298848083592,-3675.318491458951,-5529.825254445546,-5784.67650986847,-6770.68366520165
2025-12-12 18:11:11.182223,Right,-1383.175539812888,-1766.5718954281183,-1831.1322746371152,-1643.922171534272,-1268.943134010944,-1531.5039289538981,-1598.9812528099865,-1870.2781040964182
2025-12-12 18:11:11.186227,Right,-2146.0213115379447,-2757.244024317828,-2842.7985671572387,-2552.678995359456,-1775.0755288455985,-2381.5628670135047,-2490.9446584573016,-2918.369717620779
2025-12-12 18:11:11.190238,Right,-5168.702557043987,-6618.402016586973,-6796.653314153315,-6131.247171686264,-3745.9997696755454,-5716.084031900158,-5980.287757468293,-7004.488933271612
2025-12-12 18:11:11.194192,Right,-7078.3524819492595,-9040.760629019001,-9282.403231351986,-8390.183458917192,-5275.333667853498,-7817.527579447138,-8172.936017642729,-9572.354477639543
2025-12-12 18:11:11.198271,Right,-6281.484729548451,-8022.139582764008,-8240.06029409112,-7449.04367627122,-5027.110240409966,-6940.096908840467,-7251.2451695384225,-8496.543997273198
2025-12-12 18:11:11.203307,Right,-4123.886539461557,-5283.113510733703,-5426.049823632347,-4894.459376150044,-3338.5921276039444,-4563.750625155866,-4770.110481853946,-5592.167123122141
2025-12-12 18:11:11.206274,Right,-3017.145119703724,-3870.0797947134124,-3971.1045899309684,-3576.4872029686812,-2105.800513693597,-3337.614668646129,-3491.869567272486,-4090.504530406557
2025-12-12 18:11:11.209352,Right,-3685.4041066841455,-4704.411921093939,-4828.601811343338,-4363.2131715407595,-2607.404244003934,-4067.3741643917747,-4250.407094949856,-4975.353152530501
2025-12-12 18:11:11.214318,Right,-4679.269452980952,-5970.662870948203,-6130.379604412243,-5547.448000699864,-3773.0835254347185,-5168.028845434426,-5395.6868731179275,-6320.023404139094
2025-12-12 18:11:11.218331,Right,-4465.602274139761,-5718.196936271619,-5866.6228791889735,-5302.567022995092,-3681.0270309891785,-4941.858317887294,-5162.7191772987135,-6050.316258716164
