timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 18:15:28.815024,Right,1591.2101970293963,2111.0819918660013,2082.019440565085,1757.7780768814134,830.5582570817213,1612.2172456111637,1901.0016779711639,2173.5030289436327
2025-12-12 18:15:28.833059,Right,8567.937647467172,11366.960665117731,11212.133777344148,9466.077076308464,4474.015254551187,8681.224284322936,10235.641278707963,11704.16214532948
2025-12-12 18:15:28.836060,Right,19611.11577573238,26022.25943019999,25674.413231606333,21673.887739381087,10303.05142559064,19871.928564571226,23430.308426469754,26799.062911702975
2025-12-12 18:15:28.839012,Right,24452.085822710287,32468.943037472556,32050.694811010257,27044.36268002299,13101.913505473458,24782.905631096,29227.482658603083,33449.635694326134
2025-12-12 18:15:28.843094,Right,16442.99975350622,21888.424011768388,21633.338245787258,18221.59906339329,9318.538241118582,16677.849669660674,19689.53179583804,22565.15188371241
2025-12-12 18:15:28.846079,Right,1770.5980741204112,2445.6178934932395,2460.7726053987135,2009.8587080681318,1674.044948199189,1817.0050050266145,2182.9435907351,2535.8639667578245
2025-12-12 18:15:28.851111,Right,-9097.990741085785,-12009.669834920933,-11805.307085247914,-10031.704596642754,-4600.236528360911,-9200.882841611485,-10816.562394935783,-12371.953140705009
2025-12-12 18:15:28.854055,Right,-11739.690806609957,-15567.757590978232,-15321.425912217645,-12976.214848805452,-6537.122170442468,-11887.853615597327,-14007.32500685443,-16046.225167257944
2025-12-12 18:15:28.858118,Right,-8422.893377030967,-11169.542727459804,-10983.457121124142,-9301.51205736521,-4652.650115595257,-8530.718952112598,-10054.234184649307,-11506.772283954546
2025-12-12 18:15:28.862126,Right,-3720.6603091902216,-4894.718831391423,-4796.440839706396,-4086.9936522908974,-1729.5454491647251,-3763.191146062163,-4417.956606749387,-5036.444482489431
2025-12-12 18:15:28.866143,Right,-1074.724917644693,-1377.1731905911583,-1333.4002597709768,-1168.871462551353,-335.00139715208206,-1081.683142364258,-1249.815217687632,-1421.1414977700915
2025-12-12 18:15:28.870149,Right,-1535.239567384997,-2015.7692346676486,-1965.8396780219628,-1692.3096463608672,-876.7589542229834,-1551.7060156936059,-1815.617672962544,-2085.524483055924
2025-12-12 18:15:28.873193,Right,-3754.1719762256253,-4966.284016138059,-4873.243984101107,-4139.180807949742,-1994.5476094593178,-3800.5911446159007,-4473.708385369973,-5117.664597202907
2025-12-12 18:15:28.877186,Right,-5240.344792919583,-6916.5996584023815,-6798.607545796782,-5770.834683329915,-2485.5647979860078,-5303.868633016944,-6237.8448750447715,-7121.611628998886
2025-12-12 18:15:28.882179,Right,-4632.598194716615,-6113.600842013722,-6015.558103850926,-5111.136064047925,-2257.937033699185,-4689.762450841488,-5511.8681975813815,-6304.579005048145
2025-12-12 18:15:28.886200,Right,-2940.4055702785263,-3903.4280283141416,-3841.0196590361884,-3260.3724166631,-1734.6748960230616,-2981.5916732377373,-3511.400193988229,-4036.3964425931918
2025-12-12 18:15:28.890209,Right,-2140.590602547163,-2851.3357921969146,-2799.90128199209,-2370.1874454206554,-1272.0994834214798,-2173.402011991013,-2564.630414216779,-2942.4125444688834
2025-12-12 18:15:28.894195,Right,-2757.1831661162432,-3638.3936373473844,-3574.183906076825,-3031.366178083932,-1190.7918542299303,-2793.134463724913,-3282.3719404840376,-3739.3093313545687
2025-12-12 18:15:28.898226,Right,-3497.567626095377,-4609.479504503426,-4538.793792243465,-3852.4353916749824,-1556.663503941265,-3539.4018337220186,-4154.448238502606,-4743.263901587459
2025-12-12 18:15:28.901252,Right,-3207.5182903233217,-4258.044520133524,-4199.002743913559,-3552.3638062985847,-1834.985860900546,-3247.7004404133186,-3824.8823130158707,-4391.81604706205
2025-12-12 18:15:28.905241,Right,-2315.4633171822643,-3094.4984780607047,-3049.4613576038973,-2566.3440253480803,-1483.5511103512836,-2345.686983496649,-2775.3462140549673,-3188.9605457978323
2025-12-12 18:15:28.909320,Right,-1967.4770694967592,-2604.4200486703776,-2562.6711169219343,-2160.8589961656835,-899.3786322612432,-1989.8196035072906,-2347.0305249950616,-2672.6670785656897
2025-12-12 18:15:28.914311,Right,-2389.352358444361,-3141.0624132342637,-3096.6797598431585,-2624.5665894447593,-950.8008669918054,-2415.191190766287,-2835.3706859297818,-3229.2755977123743
2025-12-12 18:15:28.918290,Right,-2756.4515654536663,-3654.7044487289386,-3610.198467958253,-3052.5138872895623,-1540.7285022825236,-2791.4854705040343,-3286.7988585558487,-3772.0621654031565
2025-12-12 18:15:28.922240,Right,-2439.2585430841427,-3263.063243718003,-3222.4940858244663,-2710.3246179817943,-1639.625166065176,-2474.2760825350415,-2927.7649433201877,-3367.9614717348013
2025-12-12 18:15:28.926320,Right,-1768.6845372832613,-2352.478234706796,-2318.9986571716145,-1950.303369050147,-962.2775961122825,-1791.9931208121125,-2118.2563805355458,-2416.233788413694
2025-12-12 18:15:28.929308,Right,-1485.8200313684065,-1943.83372458932,-1918.000080824946,-1626.9127363450825,-506.1777525502839,-1501.082969214418,-1759.5075964429416,-1992.8649241436506
2025-12-12 18:15:28.933272,Right,-1794.0840252211783,-2365.591971702059,-2341.491072896868,-1983.8881387156434,-926.692702954635,-1815.9347444294253,-2132.643598137074,-2439.291170449462
2025-12-12 18:15:28.937354,Right,-2160.8751234653173,-2885.789302115096,-2856.861238280777,-2402.1752409976907,-1447.8925936453743,-2193.650758039672,-2593.0659745292505,-2979.024475594517
