timestamp,hand,FC3,FC4,C3,C4,CP3,CP4,FCz,Pz
2025-10-28 20:16:10.293715,Left,37.45144,20.057976,34.83601,6.004435,36.588455,24.22328,35.011402,-5.801357
2025-10-28 20:16:10.293719,Left,-3.6192577,-5.6104555,-9.049466,12.078549,-1.732823,-5.675247,-7.2368217,13.372351
2025-10-28 20:16:10.293724,Left,-145.65793,-129.89276,-171.68362,88.99087,-112.83204,-137.38623,-169.55054,101.2763
2025-10-28 20:16:10.293728,Left,-111.34141,-146.6995,-143.37175,145.20407,-45.61374,-131.0754,-128.3915,128.40897
2025-10-28 20:16:10.320033,Left,-74.16723,70.31436,10.234016,-79.075676,-58.9654,76.206406,25.498186,-47.71067
2025-10-28 20:16:10.320080,Left,12.260383,-19.286171,-12.222014,11.226036,16.77565,-12.913827,-3.8742092,22.69875
2025-10-28 20:16:10.320095,Left,1.5171912,6.30079,1.5215272,0.23056631,4.010665,6.9507694,6.358038,11.359556
2025-10-28 20:16:10.320106,Left,-59.279842,36.81049,11.782703,-50.97041,-49.5027,49.518486,21.472305,-35.84332
2025-10-28 20:16:10.320116,Left,28.546333,-15.6724615,-8.780487,23.238575,27.76013,-22.874336,-8.291891,31.777514
2025-10-28 20:16:10.320125,Left,-10.092992,11.068831,4.3435736,-7.2240996,-4.8421073,12.597293,8.054335,4.262495
2025-10-28 20:16:10.320134,Left,-131.5342,135.19722,35.01693,-136.17447,-110.771324,144.61003,50.92129,-98.519875
2025-10-28 20:16:10.320143,Left,-59.665287,175.63054,39.784813,-100.55636,-43.37112,137.3029,33.326786,-61.037197
2025-10-28 20:16:10.361228,Left,30.090853,-30.035418,5.95884,81.91268,17.296022,-24.097052,23.616077,66.273575
2025-10-28 20:16:10.361255,Left,15.855509,34.510296,27.456375,-4.501692,3.7770905,12.968841,1.6009778,-25.349274
2025-10-28 20:16:10.361261,Left,20.899937,20.447367,20.788513,14.544213,6.046298,0.44883156,-2.838087,-12.315662
2025-10-28 20:16:10.361265,Left,33.318695,-22.605665,-8.759955,66.139015,17.981594,-34.07076,-14.833089,41.879093
2025-10-28 20:16:10.361268,Left,10.302377,41.571938,36.344154,-14.434328,-1.1995144,19.865181,5.063228,-42.152317
2025-10-28 20:16:10.361272,Left,24.911024,15.654454,18.744236,24.73718,8.654264,-5.548278,-6.747585,-8.047809
2025-10-28 20:16:10.361275,Left,45.439404,-76.93501,-9.581188,155.39375,32.18526,-56.45221,24.14993,126.04766
2025-10-28 20:16:10.361278,Left,10.54548,-44.25424,48.17772,98.75117,-12.663947,-15.000838,87.08229,67.485825
2025-10-28 20:16:10.405275,Left,15.394257,16.79489,-27.294224,-8.945526,43.53493,10.643835,64.69562,60.758736
2025-10-28 20:16:10.405323,Left,-28.503416,-45.74738,-30.712242,-15.301547,-18.381714,-21.746737,-15.3400345,-13.853555
2025-10-28 20:16:10.405337,Left,-24.283043,-31.746052,-30.334595,-18.695108,-10.888336,-13.898925,-1.1508739,-0.23489617
2025-10-28 20:16:10.405349,Left,-24.73335,10.65276,-25.875498,-32.919186,6.6041636,24.873508,49.25191,57.88281
2025-10-28 20:16:10.405358,Left,-25.410538,-59.03105,-33.37452,-7.006383,-13.194444,-28.335157,-21.352762,-25.994255
2025-10-28 20:16:10.405368,Left,-27.151047,-28.209597,-31.438358,-20.092606,-5.2967377,-5.2158313,10.882705,12.498092
2025-10-28 20:16:10.405378,Left,47.40187,75.5615,-21.768272,-14.514926,78.5112,39.480766,119.58765,111.43347
2025-10-28 20:16:10.405387,Left,123.28311,23.709208,-25.984417,66.385826,152.26431,-10.520534,109.989784,61.257454
2025-10-28 20:16:10.432940,Left,64.74975,38.499466,-76.74859,-11.34849,55.185493,18.752146,-69.09984,-59.041134
2025-10-28 20:16:10.432987,Left,-7.1483145,-4.182023,28.41058,15.750247,-6.14501,-6.0103354,20.072056,10.329655
2025-10-28 20:16:10.433002,Left,8.2970705,8.797224,10.980827,10.779493,6.88742,-0.24690531,-0.40820277,-2.7264435
2025-10-28 20:16:10.433012,Left,55.93778,52.012733,-40.898575,-6.101284,49.86935,33.221607,-51.10925,-30.107668
2025-10-28 20:16:10.433021,Left,-14.903955,-13.890204,39.841396,20.48352,-16.411943,-17.620165,29.847393,11.649353
2025-10-28 20:16:10.433030,Left,17.49199,15.639595,2.2901518,8.468645,14.284614,6.6047897,-5.4318075,-6.5967417
2025-10-28 20:16:10.433039,Left,122.6943,85.76791,-139.05846,-23.518202,106.591995,41.94848,-139.52124,-109.13356
2025-10-28 20:16:10.433047,Left,97.61736,17.047983,-122.529335,-8.108746,49.341595,-44.22033,-114.04474,-144.82379
2025-10-28 20:16:10.478098,Left,25.670744,-70.36169,-90.635735,54.235855,-7.7541814,44.406124,42.55605,-7.446438
2025-10-28 20:16:10.478143,Left,-5.34766,7.7307544,14.575253,-10.965786,1.8395966,-6.6739736,-21.30333,-11.125854
2025-10-28 20:16:10.478157,Left,1.9454615,-5.4170327,-4.7439003,2.3546917,-2.4825256,-1.4820669,-10.375247,-11.896009
2025-10-28 20:16:10.478167,Left,11.543864,-42.54541,-64.995705,20.217379,-25.74918,2.8240469,33.688454,-6.6314383
2025-10-28 20:16:10.478176,Left,-7.7675314,10.6214485,25.130714,-9.021486,10.803922,-1.8645884,-33.30921,-13.330989
2025-10-28 20:16:10.478185,Left,1.221813,-13.9563055,-17.160532,3.0653675,-5.876054,1.848193,-0.7197401,-9.003692
2025-10-28 20:16:10.478194,Left,45.172512,-130.6077,-176.98682,83.14046,-38.91379,53.660236,71.24807,-20.858473
2025-10-28 20:16:10.478203,Left,43.140152,-144.60634,-148.27348,120.79757,24.091116,121.68286,14.552493,-36.882248
2025-10-28 20:16:10.519524,Left,27.643522,-5.650942,33.91057,78.96029,1.4551451,-84.00631,8.074014,18.281366
2025-10-28 20:16:10.519578,Left,-16.633076,4.883705,9.7668,-0.22980501,0.40109396,21.017773,15.481117,9.224709
2025-10-28 20:16:10.519593,Left,-4.4756303,2.9719536,13.452341,16.509624,7.084326,6.313224,17.074932,10.8782215
2025-10-28 20:16:10.519604,Left,31.397964,2.7805097,10.615149,45.019882,26.303425,-35.234764,-3.5153954,17.357134
2025-10-28 20:16:10.519614,Left,-25.490238,3.0068617,15.072037,1.3751104,-4.369988,24.614113,23.596031,5.3523407
2025-10-28 20:16:10.519623,Left,-1.0922692,0.58914137,10.457178,18.240032,5.779623,-5.940401,8.802184,10.24404
2025-10-28 20:16:10.519645,Left,53.951714,-8.540562,57.181145,146.54086,25.065363,-133.67969,19.519663,49.519497
2025-10-28 20:16:10.519656,Left,-11.459204,-27.292246,107.41051,174.69644,-50.515766,-170.77238,72.19415,53.607193
2025-10-28 20:16:10.560954,Left,30.404617,25.097826,-66.69024,-102.11534,29.58866,-34.40152,19.363873,52.7775
2025-10-28 20:16:10.561000,Left,4.135663,-2.800553,7.9731355,20.649286,2.9750192,11.386498,-0.22386913,-23.810764
2025-10-28 20:16:10.561015,Left,7.664847,5.5325747,-3.6515603,-5.151059,2.2715464,-4.3778844,-2.7561896,-8.890669
2025-10-28 20:16:10.561025,Left,6.1003036,14.712404,-31.220026,-60.110207,12.391789,-31.58029,-5.300367,45.33065
2025-10-28 20:16:10.561035,Left,11.966125,0.5069345,11.237573,26.972694,1.8381494,15.322478,2.7014978,-37.339504
2025-10-28 20:16:10.561044,Left,10.54971,6.8134747,-8.336108,-12.16583,8.612111,-3.1402512,2.3042345,3.235603
2025-10-28 20:16:10.561059,Left,49.52108,44.77013,-113.3496,-178.495,58.874344,-63.0824,27.283693,104.95935
2025-10-28 20:16:10.561069,Left,120.085556,65.90364,-127.3203,-157.1986,111.97216,-1.5164621,101.049095,53.729454
2025-10-28 20:16:10.605822,Left,53.249283,43.023937,75.837776,70.01752,-74.69747,-28.104774,61.94246,44.71919
2025-10-28 20:16:10.605865,Left,-0.9689863,-14.515189,-15.812799,-21.653236,8.941445,6.422479,-13.939558,-16.63872
2025-10-28 20:16:10.605876,Left,5.8075204,-1.1739433,5.171207,2.8259356,-1.3279953,2.2173574,2.9504235,-1.0846874
2025-10-28 20:16:10.605886,Left,10.358131,37.85948,46.647583,55.03263,-44.15612,-20.214283,46.24339,46.65613
2025-10-28 20:16:10.605895,Left,3.5168746,-23.334343,-19.87048,-30.83182,14.597332,9.736354,-23.176762,-29.2371
2025-10-28 20:16:10.605904,Left,10.224661,7.8637424,12.867264,10.117537,-11.236624,-3.8886786,8.419599,5.0406303
2025-10-28 20:16:10.605912,Left,68.35386,71.3937,128.82808,131.07347,-135.66307,-48.09667,125.56084,101.97202
2025-10-28 20:16:10.605921,Left,136.5179,12.256821,114.709526,74.07091,-147.67207,-40.246548,85.30843,14.169678
2025-10-28 20:16:10.647363,Left,-75.44557,25.169855,34.779163,-44.43482,-84.16993,35.505974,-33.979694,8.885296
2025-10-28 20:16:10.647401,Left,12.034371,7.3406987,-0.63081646,3.432469,12.17047,-2.171026,7.660737,2.9678738
2025-10-28 20:16:10.647412,Left,-9.0666,0.6171083,-1.2880466,-8.506981,-7.186768,3.3603468,-1.273911,1.0083654
2025-10-28 20:16:10.647421,Left,-43.824966,-6.774404,11.757403,-25.017689,-57.75877,-0.48944384,-44.307358,-25.113644
2025-10-28 20:16:10.647430,Left,11.322831,9.193995,-2.5389092,4.232704,23.47317,9.36382,21.971016,13.924187
2025-10-28 20:16:10.647440,Left,-14.617581,1.1454238,2.202257,-11.189759,-14.967654,4.228208,-10.034412,-6.5829043
2025-10-28 20:16:10.647448,Left,-135.46854,29.326668,49.15695,-87.89345,-165.90405,42.541847,-80.231316,-4.1962075
2025-10-28 20:16:10.647457,Left,-167.12683,90.60989,63.643818,-121.50146,-167.98772,98.042534,-28.09283,67.744965
2025-10-28 20:16:10.675047,Left,-15.3416815,29.575249,47.022495,-7.072822,-5.0435767,48.285545,32.52116,68.28675
2025-10-28 20:16:10.675092,Left,10.355734,2.4258466,-19.180101,-2.786031,9.954833,2.9891794,-9.984337,-12.114884
2025-10-28 20:16:10.675106,Left,5.020475,7.9224534,-0.21479478,0.61905324,7.6760807,12.263624,4.208026,6.1544547
2025-10-28 20:16:10.675116,Left,-28.582602,0.39909786,46.419598,6.92821,-11.882539,21.31812,43.366535,53.240273
2025-10-28 20:16:10.675125,Left,21.529545,11.909579,-26.799149,-4.773992,17.90501,7.2283854,-19.208708,-18.337687
2025-10-28 20:16:10.675134,Left,-4.2520013,4.149319,4.288537,-1.1355435,3.3525991,14.112388,10.400473,14.751242
2025-10-28 20:16:10.675143,Left,-38.54084,44.200294,100.2522,-2.8815403,-14.9682255,79.55774,70.64805,129.17693
2025-10-28 20:16:10.675152,Left,27.22906,122.687485,54.792755,-13.949768,57.018192,149.8309,18.655489,121.382225
2025-10-28 20:16:10.715156,Left,-27.586115,61.24758,42.967487,-78.83485,-47.276665,-92.137794,9.233098,11.403622
2025-10-28 20:16:10.715203,Left,9.841083,-9.61861,-8.688039,23.53527,4.129982,11.381605,0.9366458,-8.283278
2025-10-28 20:16:10.715217,Left,-0.49461144,0.7636243,-1.1856806,-1.1203679,-4.8616085,-6.6055803,1.9274337,-0.9657918
2025-10-28 20:16:10.715228,Left,-15.659477,50.152,50.95475,-41.900227,-11.13587,-47.009666,-8.352327,3.3082035
2025-10-28 20:16:10.715238,Left,10.620294,-23.217276,-27.564665,22.959206,-2.196799,13.813785,7.546266,-6.5234094
2025-10-28 20:16:10.715248,Left,-1.209028,11.132052,9.26504,-5.931138,-5.96909,-13.97831,0.5399616,-0.66942835
2025-10-28 20:16:10.715256,Left,-48.51481,121.573784,93.49394,-141.67534,-69.29842,-150.01521,23.008255,27.87934
2025-10-28 20:16:10.715265,Left,-31.809658,85.481705,9.569862,-152.60406,-127.92258,-174.14212,85.31234,42.967957
2025-10-28 20:16:10.784355,Left,36.913525,92.94906,-43.344677,65.3794,75.40986,90.95351,-55.802692,-23.418053
2025-10-28 20:16:10.784403,Left,-4.1305647,-18.59934,3.254236,-13.972591,-6.9394794,-14.093972,12.465594,12.404507
2025-10-28 20:16:10.784418,Left,1.6229763,3.379975,-3.680421,2.9961085,6.4663367,3.980696,-3.37162,2.0376828
2025-10-28 20:16:10.784428,Left,-0.38219973,56.700165,-13.333668,52.285316,44.878952,65.774765,-20.636024,-9.115546
2025-10-28 20:16:10.784437,Left,1.5204458,-25.917019,0.74744314,-23.508812,-10.952219,-25.337692,10.477637,13.925809
2025-10-28 20:16:10.784446,Left,1.3203689,13.44369,-4.14869,14.666539,18.800117,20.114754,-0.7647897,5.738593
2025-10-28 20:16:10.784455,Left,56.126064,171.83119,-67.25996,124.549446,130.99564,167.95456,-97.39903,-47.31751
2025-10-28 20:16:10.784464,Left,118.92037,163.25586,-113.35034,84.84389,147.52641,141.12483,-130.02391,-42.25711
2025-10-28 20:16:10.824562,Left,-61.23218,-62.097603,79.847176,28.222599,-61.36203,-40.01011,89.46729,17.738081
2025-10-28 20:16:10.824594,Left,15.756847,26.218313,-5.254294,-1.6451882,16.0533,13.016666,-22.44941,-11.956333
2025-10-28 20:16:10.824601,Left,1.3711048,7.2520633,11.20027,5.6022134,0.15698002,-0.6133641,-1.4844078,-6.2231765
2025-10-28 20:16:10.824605,Left,-30.759926,-52.555557,43.37188,19.439224,-45.868122,-46.216133,49.27898,12.662914
2025-10-28 20:16:10.824609,Left,17.66486,39.229736,-7.647334,-2.3150513,27.092707,27.915426,-26.133915,-14.158129
2025-10-28 20:16:10.824613,Left,-5.677151,-5.3900967,12.100407,4.112307,-8.63929,-7.7897716,6.8213506,-1.2448602
2025-10-28 20:16:10.824616,Left,-124.204155,-129.00157,142.46161,51.647575,-119.827934,-92.84945,153.2373,34.46318
2025-10-28 20:16:10.824621,Left,-150.44788,-81.692314,142.98802,21.98264,-100.57427,-25.485546,152.99951,30.30652
2025-10-28 20:16:10.866033,Left,64.6109,7.611304,-47.546017,-8.421298,63.440926,-0.61675227,-35.62003,9.768593
2025-10-28 20:16:10.866059,Left,-23.41909,-11.724404,7.510694,5.6118946,-19.418356,-8.7360115,6.414333,0.4049767
2025-10-28 20:16:10.866065,Left,-3.2397025,-6.577913,-5.0198183,-1.3998742,-3.808185,-4.403055,-0.9291926,2.7363062
2025-10-28 20:16:10.866070,Left,41.74202,5.447001,-47.28461,-28.86247,47.19519,4.5587335,-36.984623,-11.380756
2025-10-28 20:16:10.866074,Left,-30.913715,-16.77567,15.204902,11.715276,-34.6687,-13.040122,17.796282,12.37642
2025-10-28 20:16:10.866078,Left,3.9056633,-6.4746175,-13.523624,-6.554844,3.1885903,-5.006887,-6.498469,2.684753
2025-10-28 20:16:10.866082,Left,121.907814,19.700266,-92.7762,-22.583021,133.08066,11.539092,-67.685196,14.646507
2025-10-28 20:16:10.866085,Left,94.71006,-11.080936,-50.76081,46.733566,87.99902,-19.487452,-14.424257,81.91996
2025-10-28 20:16:10.898664,Left,-14.25075,34.767223,34.237034,-7.4494686,9.455641,62.451614,25.099428,-14.618772
2025-10-28 20:16:10.898704,Left,9.066986,1.2382052,-12.092048,4.9728756,7.964619,-5.6348367,-15.3498125,-10.735047
2025-10-28 20:16:10.898716,Left,3.1000497,7.849654,2.5958982,2.7588983,4.3625197,3.197708,-7.629537,-11.019848
2025-10-28 20:16:10.898725,Left,-21.825197,4.587417,37.69712,1.3562673,-13.690275,18.679796,28.332338,-11.918377
2025-10-28 20:16:10.898734,Left,18.588932,8.230644,-21.86063,-0.049703926,12.02551,-6.9681053,-30.098461,-13.284873
2025-10-28 20:16:10.898743,Left,2.7084243,8.629348,6.300812,-2.4487507,-4.719384,-1.1714548,-9.638011,-18.10354
2025-10-28 20:16:10.898752,Left,-30.737995,56.478416,77.787,-10.127845,6.628658,105.45676,61.101444,-12.686523
2025-10-28 20:16:10.898769,Left,40.595566,132.85295,25.727524,-30.294197,67.88116,161.5709,-0.4258403,-23.786055
2025-10-28 20:16:10.927575,Left,8.684514,47.065792,27.248043,-44.345303,-11.087333,88.75549,23.41937,-32.70756
2025-10-28 20:16:10.927619,Left,-13.343937,-16.191505,-8.48135,15.943792,18.86048,-8.333156,8.539422,29.699274
2025-10-28 20:16:10.927632,Left,-7.648572,-1.3203453,1.1461294,3.0569122,7.5332885,7.5058393,9.229533,13.303342
2025-10-28 20:16:10.927641,Left,19.14611,31.581667,15.085871,-43.8185,-30.892973,58.287006,23.391172,-25.743982
2025-10-28 20:16:10.927650,Left,-22.69715,-23.125769,-10.94592,26.464346,30.038261,-17.319578,6.311048,40.60796
2025-10-28 20:16:10.927659,Left,-5.872446,1.3003116,1.0806236,-5.4836984,2.7242799,18.22941,15.100285,12.129426
2025-10-28 20:16:10.927668,Left,27.56976,87.67482,44.221664,-102.70659,-54.43989,142.62132,26.747753,-83.37498
2025-10-28 20:16:10.927677,Left,-27.014425,73.52755,49.163097,-35.77767,44.949608,138.90819,17.585232,-29.843517
2025-10-28 20:16:10.973979,Left,60.390076,34.59581,-62.42726,-82.07069,61.020885,23.412188,-77.3756,-80.4742
2025-10-28 20:16:10.974022,Left,7.048794,9.479243,19.875698,23.96573,-2.4210427,-5.283102,9.453355,13.017406
2025-10-28 20:16:10.974035,Left,16.693474,12.34143,2.63307,1.989964,8.864403,-0.4226472,-8.847912,-9.39112
2025-10-28 20:16:10.974045,Left,47.21873,30.957285,-27.88967,-53.62624,30.418146,17.317442,-48.869823,-64.8721
2025-10-28 20:16:10.974054,Left,5.4932404,7.9283586,23.189747,34.98863,-0.33871695,-9.087563,12.925146,22.291504
2025-10-28 20:16:10.974063,Left,29.192142,22.97439,3.9290376,-0.79710144,19.290916,7.0604663,-13.721312,-17.737654
2025-10-28 20:16:10.974072,Left,100.01061,53.067863,-116.96593,-154.71007,108.65578,52.85133,-130.71504,-147.2363
2025-10-28 20:16:10.974081,Left,85.987946,34.90554,-146.46266,-139.86533,132.06943,37.463406,-132.92323,-100.38851
2025-10-28 20:16:11.001573,Left,-79.67032,-70.23899,67.55732,18.96823,-59.746452,-31.64882,88.807816,23.64813
2025-10-28 20:16:11.001620,Left,8.622922,12.437959,-16.960579,-11.574573,11.492878,15.201092,-12.062258,1.6390435
2025-10-28 20:16:11.001634,Left,-8.167272,-3.5799766,2.1795206,0.755879,1.0109223,7.427393,10.723921,3.0655422
2025-10-28 20:16:11.001644,Left,-57.713505,-61.14671,39.298553,10.949754,-50.70559,-44.25981,52.03046,18.833036
2025-10-28 20:16:11.001654,Left,17.309187,26.637663,-19.177395,-8.199731,25.269867,30.070251,-18.555723,-6.9786625
2025-10-28 20:16:11.001663,Left,-21.29181,-18.187391,2.8103673,-5.063288,-14.188075,-7.4017363,11.139488,3.954392
2025-10-28 20:16:11.001672,Left,-141.16309,-130.41014,129.88739,38.372997,-120.03003,-81.50026,150.14441,34.84761
2025-10-28 20:16:11.001681,Left,-118.18674,-67.56569,134.13585,29.800735,-74.35198,6.3062553,154.68965,29.053444
2025-10-28 20:16:11.058076,Left,65.05902,-2.5485754,-77.947296,1.354714,62.415874,7.2206163,-17.644217,28.939747
2025-10-28 20:16:11.058122,Left,-16.8433,-10.69238,16.208727,7.498521,-16.996061,-9.140438,5.9055357,0.33903018
2025-10-28 20:16:11.058136,Left,-4.7299066,-10.146487,-6.898451,0.66649973,-2.4591682,-3.673593,0.6724397,5.131167
2025-10-28 20:16:11.058155,Left,50.433617,22.668688,-53.596935,-16.761417,52.021515,9.4205885,-28.757166,-3.7445638
2025-10-28 20:16:11.058165,Left,-27.99865,-24.370321,22.030832,13.33266,-30.88341,-11.398843,16.044306,8.5223875
2025-10-28 20:16:11.058174,Left,11.532522,2.1115098,-6.380325,3.4438524,9.291791,-1.1615629,-4.3827,3.1970203
2025-10-28 20:16:11.058184,Left,131.16206,12.759015,-146.75082,-12.400576,117.82705,19.323336,-38.285038,46.32397
2025-10-28 20:16:11.058193,Left,106.77484,-61.417194,-105.4815,62.180782,68.76292,-6.6346703,22.660788,123.81868
2025-10-28 20:16:11.084479,Left,-8.797771,38.293568,22.004324,-18.65628,10.851428,67.73882,21.176249,-5.564244
2025-10-28 20:16:11.084518,Left,8.337185,-4.7883425,-21.020044,-8.419778,-2.2970545,-11.777808,-16.302721,-5.357715
2025-10-28 20:16:11.084529,Left,2.0413375,3.164475,-5.552751,-4.6727104,1.4051081,2.6889892,-6.63623,-3.581222
2025-10-28 20:16:11.084539,Left,-23.184063,5.0232553,26.802124,-6.6687417,-9.619991,26.776396,26.489935,-5.428254
2025-10-28 20:16:11.084552,Left,14.83713,2.131353,-24.922375,-4.74337,7.9339957,-9.753742,-26.071253,-3.047907
2025-10-28 20:16:11.084562,Left,-3.9914155,2.511492,-2.2437801,-5.829607,-0.2720126,5.7436013,-4.4623747,-5.7122293
2025-10-28 20:16:11.084571,Left,-19.990988,70.27941,64.58868,-18.661842,15.791368,114.74371,43.94328,-18.01416
2025-10-28 20:16:11.084580,Left,37.44103,118.50871,-15.334647,-59.763252,56.640015,150.80972,-26.917032,-37.439594
2025-10-28 20:16:11.157341,Left,8.868394,-81.384026,16.51781,15.502055,-62.83198,-94.051216,33.177933,-71.43877
2025-10-28 20:16:11.157395,Left,-8.254503,13.4913025,7.1580415,-4.07533,3.9269562,14.724134,0.5937546,20.200586
2025-10-28 20:16:11.157416,Left,-2.4392605,-4.647587,4.437924,-0.5889245,-6.989412,-7.1210027,2.273345,-0.99593484
2025-10-28 20:16:11.157427,Left,15.616954,-47.589527,-8.635061,7.7110023,-26.528591,-55.394573,6.310763,-49.95928
2025-10-28 20:16:11.157437,Left,-15.155385,17.12775,12.230067,-4.8301935,2.5346391,17.668581,-0.31301042,24.941175
2025-10-28 20:16:11.157447,Left,-2.1909578,-14.095897,1.1845526,1.5721141,-9.156983,-12.323553,7.2771764,-7.135096
2025-10-28 20:16:11.157456,Left,16.03389,-148.93156,18.377867,29.74031,-103.149536,-165.0853,57.05251,-128.66472
2025-10-28 20:16:11.157465,Left,-55.07399,-166.14449,87.92555,42.98938,-134.3078,-159.44913,120.253784,-81.78197
2025-10-28 20:16:11.197530,Left,52.776352,33.982162,-58.592308,-68.3996,80.35906,47.846855,-48.51544,-45.25438
2025-10-28 20:16:11.197576,Left,-0.34857503,6.023516,30.344837,44.790333,22.568232,26.560688,42.938225,47.7907
2025-10-28 20:16:11.197590,Left,9.69976,12.304429,14.257409,22.700214,33.738846,31.174345,24.710264,26.890121
2025-10-28 20:16:11.197600,Left,23.896294,28.803715,-23.843296,-38.218735,55.688244,42.657616,-22.630613,-31.350618
2025-10-28 20:16:11.197610,Left,4.433764,4.963668,35.391884,55.984707,22.138376,24.45849,49.737225,59.075493
2025-10-28 20:16:11.197619,Left,11.653605,14.902341,7.7563677,12.238996,36.85685,33.238377,18.145115,19.934977
2025-10-28 20:16:11.197628,Left,85.48125,60.725124,-111.23892,-139.89088,128.18652,64.723724,-111.64966,-109.42394
2025-10-28 20:16:11.197637,Left,135.25073,71.00056,-108.07639,-95.25855,163.04663,47.333424,-115.97318,-71.931496
2025-10-28 20:16:11.240231,Left,81.810104,16.91978,55.140778,24.580446,-101.79553,-73.80577,-116.40277,-9.570649
2025-10-28 20:16:11.240276,Left,-6.8495297,-18.019758,-32.371452,-36.252426,-6.213808,-27.193474,-22.588217,-34.709858
2025-10-28 20:16:11.240290,Left,7.7819586,-8.792909,-13.451799,-20.53752,-23.533133,-30.761377,-35.006638,-26.527983
2025-10-28 20:16:11.240301,Left,36.135002,21.55601,32.91167,24.157145,-74.00042,-45.7287,-82.34964,-39.6382
2025-10-28 20:16:11.240310,Left,-8.739708,-29.185825,-42.945515,-50.503815,-1.7894504,-29.028313,-15.969192,-23.998201
2025-10-28 20:16:11.240319,Left,15.800335,-2.1453252,-5.395858,-14.279014,-33.600475,-36.86582,-47.982857,-33.23446
2025-10-28 20:16:11.240328,Left,139.96622,43.215427,109.81074,63.531864,-178.36258,-113.33197,-193.9573,-13.302798
2025-10-28 20:16:11.240337,Left,182.8999,-19.634861,88.5554,10.055567,-146.84512,-136.37181,-190.01985,66.98906
2025-10-28 20:16:11.295435,Left,53.567966,-16.445826,-77.75646,-54.291256,-29.74192,66.97489,80.408714,-66.717064
2025-10-28 20:16:11.295475,Left,-43.637222,-25.510221,4.9932113,-3.1317928,5.480878,-8.999171,-17.842289,6.652698
2025-10-28 20:16:11.295486,Left,-22.725357,-22.498648,-15.29773,-15.736221,-7.169503,-0.34977737,-2.2625227,-10.228656
2025-10-28 20:16:11.295496,Left,28.971313,3.5881362,-61.91411,-20.805666,-15.432568,41.234722,60.270435,-29.269863
2025-10-28 20:16:11.295505,Left,-47.487423,-32.84116,16.076702,-8.244527,4.2833037,-14.155967,-27.140078,8.82487
2025-10-28 20:16:11.295514,Left,-14.057041,-19.895065,-23.97613,-20.05408,-9.80424,7.6466722,10.865379,-10.275435
2025-10-28 20:16:11.295523,Left,114.58313,-9.179306,-143.349,-86.406876,-49.639538,124.50492,158.27092,-108.58535
2025-10-28 20:16:11.295532,Left,99.139725,-76.76307,-96.31867,-139.40244,-61.32406,119.59004,108.286896,-161.61179
2025-10-28 20:16:11.324261,Left,74.87814,-70.37193,-22.713991,73.152466,64.57898,-68.13383,-9.113751,72.37833
2025-10-28 20:16:11.324288,Left,-18.90066,12.292834,10.475502,-5.908441,-5.2470965,29.583435,24.117273,0.37780964
2025-10-28 20:16:11.324293,Left,-3.2768743,-7.4584017,-1.0069952,5.0538845,4.415212,4.070881,13.028485,14.326106
2025-10-28 20:16:11.324296,Left,57.816383,-37.91107,-14.371523,54.730587,63.02325,-31.589117,-1.4598974,59.580387
2025-10-28 20:16:11.324300,Left,-30.565338,13.909415,12.403464,-15.846463,-20.987125,30.397652,24.010023,-10.207147
2025-10-28 20:16:11.324303,Left,9.179402,-10.374483,1.6181648,17.934742,18.017149,1.4423639,10.734652,19.748737
2025-10-28 20:16:11.324307,Left,151.67029,-116.11206,-34.222622,140.70187,124.18364,-134.80922,-33.259747,123.33506
2025-10-28 20:16:11.324310,Left,87.645256,-148.56372,-31.873404,114.019516,60.24418,-135.60869,-19.963749,80.89861
2025-10-28 20:16:11.364477,Left,-7.986866,59.34467,28.550346,-56.57513,-1.4239988,38.26184,-9.187299,-65.1419
2025-10-28 20:16:11.364521,Left,10.39853,-11.182781,-9.452123,19.179785,8.449973,-10.205507,-6.921599,16.198004
2025-10-28 20:16:11.364535,Left,10.002537,7.5948596,4.1623363,6.8719354,8.140019,3.1757526,-4.2042093,-1.5178334
2025-10-28 20:16:11.364545,Left,-8.50341,48.087658,33.319614,-48.677917,-8.25766,39.23283,17.117363,-47.741623
2025-10-28 20:16:11.364555,Left,17.161886,-19.357058,-19.746807,28.22254,9.579576,-22.757534,-19.778425,22.469652
2025-10-28 20:16:11.364563,Left,3.9593956,11.015189,4.819751,-5.585079,5.2411795,10.804765,2.8174753,-3.592972
2025-10-28 20:16:11.364572,Left,-37.016468,98.33971,45.8534,-128.34814,-14.398573,79.564316,1.5678009,-119.96004
2025-10-28 20:16:11.364581,Left,-29.651413,42.95178,-33.913647,-97.41603,8.727453,28.826313,-64.83521,-62.4811
2025-10-28 20:16:11.393537,Left,-19.809372,-32.663982,27.054974,21.842207,-31.896412,-13.692318,18.675177,-17.562857
2025-10-28 20:16:11.393573,Left,10.433434,33.892845,22.055668,13.869837,23.139902,33.880634,20.804195,8.394519
2025-10-28 20:16:11.393583,Left,12.590057,24.385902,26.427605,21.128513,18.858261,26.717707,21.370186,6.9208465
2025-10-28 20:16:11.393592,Left,14.9274845,-25.126875,15.965601,36.25676,4.967753,-15.227186,18.877487,14.530503
2025-10-28 20:16:11.393601,Left,3.3345633,43.623722,23.612051,4.9036355,19.613062,45.069664,19.822983,-0.11127379
2025-10-28 20:16:11.393610,Left,10.484884,12.502611,18.94084,17.979094,12.273598,17.772562,19.973818,7.134831
