timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 18:16:26.077464,Right,1896.2863209886725,2395.073534632494,2374.2151020769575,2061.0203547714746,1188.116416253651,1905.5863682003726,2188.88799441269,2460.9549282960047
2025-12-12 18:16:26.094546,Right,10210.107729132533,12894.494761912549,12782.757055042748,11097.643157467697,6403.698947954635,10259.774875198207,11784.090116279789,13249.79291327723
2025-12-12 18:16:26.097506,Right,23372.839128651864,29517.095697440353,29263.609499910377,25408.420862740582,14736.188537808612,23485.671664310878,26972.793847362514,30333.233554547387
2025-12-12 18:16:26.101513,Right,29158.826844694588,36831.650449365494,36520.46686075344,31710.20059450296,18655.98502517071,29299.60152082461,33649.082454058276,37856.28987883573
2025-12-12 18:16:26.105486,Right,19640.866828880222,24834.23407308413,24631.102474271436,21380.001261970247,13053.341532387618,19739.34384209179,22674.207362429457,25531.162000940647
2025-12-12 18:16:26.108554,Right,2149.3670443014416,2760.881738508382,2744.540323018795,2364.81438354509,1987.2554677013104,2169.477392815621,2501.861668366648,2836.7483464935794
2025-12-12 18:16:26.112592,Right,-10861.44808411185,-13689.399119612091,-13573.036806831078,-11802.473384718207,-6873.310763193425,-10902.792477245937,-12516.945067470893,-14087.92572441505
2025-12-12 18:16:26.116568,Right,-14058.54793084052,-17763.068623391504,-17615.284982614743,-15296.823929519975,-9416.26569583139,-14120.449266096693,-16226.478585219302,-18279.414087752404
2025-12-12 18:16:26.120573,Right,-10081.987687228306,-12746.739103422966,-12637.798367384006,-10966.445478629961,-6678.273630336218,-10128.173641321424,-11643.988548531837,-13109.676433516375
2025-12-12 18:16:26.125591,Right,-4422.0073050269275,-5574.047653475427,-5523.679468048387,-4797.793543052627,-2636.228903018695,-4437.467518701102,-5095.920244110515,-5725.988071402535
2025-12-12 18:16:26.129603,Right,-1261.0681157618528,-1572.6848794422112,-1559.5231829221593,-1363.0286519837682,-691.7942722895532,-1256.9610075194505,-1435.8324649662245,-1616.8626353396103
2025-12-12 18:16:26.133568,Right,-1841.9964590345044,-2323.397225409397,-2305.796015727101,-2004.1878439096035,-1372.7041126633412,-1841.8066739185015,-2113.923882167903,-2392.5067131145624
2025-12-12 18:16:26.136578,Right,-4490.194572377717,-5673.899537790334,-5624.638289255905,-4879.581419252558,-2952.656857730821,-4505.547777315951,-5177.349771265639,-5829.4066190148005
2025-12-12 18:16:26.140644,Right,-6236.959757374134,-7863.269804109819,-7793.915421714191,-6770.104288586066,-3761.6930896134,-6259.695438371622,-7184.874497483368,-8075.485090576229
2025-12-12 18:16:26.144651,Right,-5518.685944952536,-6952.532040511491,-6895.235059083672,-5996.257917063776,-3450.839945825981,-5536.741531544016,-6350.935381713556,-7148.677687267424
2025-12-12 18:16:26.148655,Right,-3535.8142400194192,-4470.141466332832,-4436.724661117652,-3853.8798586470075,-2567.2826167629682,-3548.260597658111,-4076.4280189559795,-4605.07009813562
2025-12-12 18:16:26.153650,Right,-2582.1985610451084,-3274.8936117517296,-3247.573247741442,-2813.252499400871,-1853.1978577000555,-2595.0488692246145,-2988.494747039047,-3369.189093499561
2025-12-12 18:16:26.157635,Right,-3280.497180409613,-4135.28196845518,-4097.1679279267555,-3558.570806844742,-1857.2607016945258,-3296.1999806034146,-3785.9910286210943,-4245.102662494406
2025-12-12 18:16:26.161685,Right,-4156.970945562003,-5228.7344235385535,-5185.495696352795,-4514.163360327599,-2437.3705057488987,-4173.983006990864,-4786.434377877624,-5376.530049596564
2025-12-12 18:16:26.164712,Right,-3847.952454550774,-4858.410186908324,-4823.50515512994,-4193.932627394446,-2696.8436044320115,-3864.8844608314103,-4439.265456385445,-5007.248618357466
2025-12-12 18:16:26.168713,Right,-2795.7682087852154,-3547.186381869251,-3520.902882377035,-3050.0118070930475,-2086.3463874584995,-2810.7809506237973,-3239.257974859327,-3654.66192687687
2025-12-12 18:16:26.172718,Right,-2342.728235320421,-2958.5115625540493,-2931.9377592874225,-2540.1955465339124,-1347.6236143995775,-2353.5146170472726,-2709.173005735851,-3037.211915326072
2025-12-12 18:16:26.178739,Right,-2825.8121116942493,-3548.8579372665845,-3518.692586553865,-3060.1339776376262,-1517.4934730758541,-2834.225111276959,-3250.0967193177203,-3645.8400526321493
2025-12-12 18:16:26.181745,Right,-3299.088770441129,-4160.02952193073,-4129.72505621484,-3588.7302559004165,-2242.678179027629,-3310.9248909694143,-3799.5835526771843,-4285.447338202503
2025-12-12 18:16:26.185759,Right,-2947.5858658088837,-3737.464557370753,-3710.117408096092,-3212.8402395504527,-2223.136515573482,-2964.0636072080815,-3410.3171773817157,-3850.3477726215497
2025-12-12 18:16:26.189836,Right,-2113.7437459426,-2673.661379483412,-2650.9722293419763,-2293.409090701374,-1301.8040719028795,-2128.693319154554,-2447.6958773642546,-2745.4282624479383
2025-12-12 18:16:26.192769,Right,-1734.3014840794494,-2171.009567092173,-2153.77538449259,-1873.2341049994575,-783.994925135572,-1744.0224777006079,-1994.268282485311,-2227.851574268425
2025-12-12 18:16:26.196805,Right,-2113.854679841781,-2657.3385798721574,-2641.843646002235,-2297.686146367225,-1344.0318492308725,-2123.3723292156355,-2430.2604598217877,-2738.560244444292
2025-12-12 18:16:26.200798,Right,-2582.9326235995395,-3275.1873693050584,-3255.4018092264887,-2816.9422980160452,-1944.5501531196642,-2596.5610111908754,-2985.629002723261,-3375.3212094914634
2025-12-12 18:16:26.204788,Right,-2369.693270624848,-3005.6705215777038,-2983.3963299962925,-2574.817907417426,-1546.482751363772,-2381.7710120262345,-2742.2889895242406,-3086.767152844928
2025-12-12 18:16:26.209812,Right,-1587.872982353787,-1996.9720785042737,-1981.7383102166932,-1713.8743103181478,-736.6119586002314,-1591.1372504523024,-1825.7760557744186,-2045.0653620032826
2025-12-12 18:16:26.213822,Right,-1111.8867758988636,-1395.6122686363524,-1389.1378945518518,-1203.7072189820465,-657.2022566452506,-1110.4546549400548,-1271.5436046975665,-1435.5858334839577
2025-12-12 18:16:26.217855,Right,-1435.3436627152842,-1825.2982220168924,-1815.8480244643288,-1565.3642499818234,-1188.8384360714117,-1439.7515683159,-1658.2931289811386,-1881.6241277937079
2025-12-12 18:16:26.221878,Right,-1972.8292937602382,-2506.3561860797927,-2486.658073697472,-2143.054205060471,-1345.3808993237326,-1984.487289409386,-2285.8019796726294,-2573.520663271658
2025-12-12 18:16:26.224870,Right,-1828.1053234927822,-2303.0541656009154,-2283.763178350404,-1976.0398070666706,-920.9936755072558,-1838.5303842391586,-2107.950030062697,-2360.345763824298
2025-12-12 18:16:26.228823,Right,-1056.3635528889718,-1324.3828813084401,-1318.2230741489911,-1144.2975695813075,-589.471220696927,-1061.4026101893978,-1210.9193791238358,-1363.3423836296424
2025-12-12 18:16:26.232877,Right,-611.0020159494597,-781.6808081662748,-782.7437671463704,-671.9659659994068,-651.3265265299124,-615.899740825058,-708.4708865341963,-811.3921877932735
2025-12-12 18:16:26.236901,Right,-977.7614062003559,-1249.6943159436341,-1242.9368883686839,-1065.479770254693,-742.1769509998849,-986.4975485815667,-1139.8515307173366,-1283.8708136387868
2025-12-12 18:16:26.241897,Right,-1476.27799462236,-1858.4341988791712,-1844.1494036396034,-1595.6780178389745,-673.3126404657378,-1485.4543615196599,-1704.3420178086963,-1901.7961955069331
2025-12-12 18:16:26.245979,Right,-1273.85750939243,-1595.3536089451518,-1587.8245252352208,-1380.984243902145,-631.6253742396948,-1280.8182954989607,-1461.5631828998448,-1638.1355608099839
2025-12-12 18:16:26.248866,Right,-588.3566780962283,-751.4754320639186,-755.0276820054278,-650.4843672495335,-590.4613647321821,-596.7103447385598,-681.7562313228846,-778.6658726328751
2025-12-12 18:16:26.252936,Right,-299.0290028885938,-398.707630463643,-401.833299861406,-334.55165903735906,-355.9860689576017,-311.0748666409636,-360.9299287071917,-410.093827271834
2025-12-12 18:16:26.256886,Right,-636.4673665912123,-806.1762443748303,-801.5322234998457,-687.9453017903725,-149.54931628488703,-647.7476229547174,-742.9460226263618,-821.03532287688
2025-12-12 18:16:26.260958,Right,-939.4853337383247,-1174.6060195348691,-1169.3023355434416,-1018.037284109334,-332.26913829374826,-946.4226637824322,-1080.1316169862403,-1206.7351672898512
2025-12-12 18:16:26.264961,Right,-704.7614746547188,-895.5172860905295,-896.6346827256493,-777.0581306856475,-614.3906397270039,-710.8551175919129,-815.9708846117137,-931.327348353574
2025-12-12 18:16:26.268975,Right,-245.9210861985921,-332.5777165790787,-336.0623663457227,-279.57600850088056,-400.87548165716,-254.8874358232133,-300.24542472383473,-349.25938050216064
2025-12-12 18:16:26.273991,Right,-104.71283670316916,-138.33393859659554,-138.98703360190848,-111.92488291661721,112.50895711377962,-114.07923841936281,-132.51777064381167,-138.2876420757966
2025-12-12 18:16:26.276999,Right,-290.4101375223254,-353.3549836144666,-354.401493700454,-310.99395205214387,140.39597918005893,-297.4366146418615,-332.9019844880095,-360.40968836063985
2025-12-12 18:16:26.280956,Right,-417.225370775559,-526.989786135382,-532.1363394405344,-464.0800247428124,-338.8730221752776,-424.79673443804495,-483.3459103089408,-548.5767972926842
2025-12-12 18:16:26.285007,Right,-292.20810870453715,-392.30089885549387,-397.88316343614133,-335.26228980050655,-467.7334886563185,-302.7651081236545,-355.0975525804097,-408.20534656534437
2025-12-12 18:16:26.289038,Right,-54.74815407482674,-85.41220994002651,-88.09495566610713,-65.0663003231748,34.168744535010774,-64.00057105187443,-80.47644548973767,-80.83755250222748
2025-12-12 18:16:26.293062,Right,101.47525845828932,132.46521861862857,128.8259085274767,112.16406798004755,370.7169546058285,98.13895259873243,115.47846089318045,144.64312313310802
