timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 18:22:12.957716,Right,2177.6920670015156,2609.852684156493,2576.7784237814094,2358.38626239713,1411.09283486457,2195.7824730452758,2432.1762410433394,2682.4695532290716
2025-12-12 18:22:12.973701,Right,11722.411254987146,14048.688759817553,13870.744997280088,12695.316246510161,7656.296053510057,11819.193262642342,13091.813263913844,14440.251818629164
2025-12-12 18:22:12.977795,Right,26844.522791146286,32173.810551875464,31766.579350911798,29074.126751444775,17730.033344637406,27065.281408466777,29980.925772225502,33072.14009819335
2025-12-12 18:22:12.980722,Right,33558.135630638826,40229.52174382898,39720.62649863225,36350.310023457845,22487.164001450907,33835.09959673406,37484.99822113439,41353.32685597074
2025-12-12 18:22:12.983740,Right,22765.043532290867,27309.98541885837,26963.979870041192,24667.350456536587,15484.962637106408,22957.28388668185,25444.27714630396,28067.723985192424
2025-12-12 18:22:12.987806,Right,2725.8382754791237,3296.1769580698165,3251.9629912108066,2962.3600264471024,1826.6244926242653,2752.8379519461014,3068.6219519337465,3373.1609662684787
2025-12-12 18:22:12.992828,Right,-12382.32721407729,-14831.490077458613,-14647.994768632983,-13411.883517151233,-8572.935255272547,-12492.05277949135,-13822.203853779327,-15263.498643898405
2025-12-12 18:22:12.996839,Right,-16258.171306593635,-19497.558874572336,-19254.228941715555,-17617.760661951907,-10898.69249365144,-16413.3962229499,-18172.48267034709,-20050.338677542983
2025-12-12 18:22:13.000779,Right,-11676.579725787858,-14001.794103920809,-13826.18127822585,-12651.410591806401,-7402.404425499786,-11791.990286160028,-13053.574801942974,-14392.39956110483
2025-12-12 18:22:13.003821,Right,-5019.771472448541,-6007.017868426396,-5932.649573927978,-5434.26250474737,-3081.9824652170064,-5067.808404447511,-5601.23532286624,-6176.8127215188
2025-12-12 18:22:13.007850,Right,-1363.5946073149098,-1625.6334481684025,-1608.3159035268473,-1474.9733743495308,-1059.4844766980386,-1377.8238805901492,-1513.8182119043777,-1677.358513562358
2025-12-12 18:22:13.011874,Right,-2137.1310770440614,-2565.252501202631,-2536.4175438479288,-2316.253766478505,-1517.021631625481,-2163.9204977578484,-2388.1264467383735,-2638.4186659742845
2025-12-12 18:22:13.015888,Right,-5187.538562010275,-6220.335272106924,-6144.253788212314,-5617.112452976173,-3168.858541098889,-5239.322472767555,-5795.332145011635,-6389.041706354939
2025-12-12 18:22:13.020903,Right,-7092.9886628380045,-8493.17098241055,-8388.38263290166,-7676.579548784182,-4496.177395068167,-7152.104893398238,-7912.377387783723,-8728.124162463238
2025-12-12 18:22:13.024918,Right,-6274.640592650976,-7515.735721622943,-7424.494520978769,-6794.268400799367,-4364.157758510788,-6325.885762065765,-6999.550286137033,-7729.226750966045
2025-12-12 18:22:13.027898,Right,-4123.706172861392,-4952.221262944397,-4893.014166467823,-4471.752736439579,-2918.193212189246,-4165.805405582301,-4612.350405844627,-5091.474339133478
2025-12-12 18:22:13.031937,Right,-3041.0274676678237,-3653.606011518161,-3608.23788938066,-3297.844351338572,-1764.027226650971,-3076.425501156831,-3406.4226923531387,-3750.591774459579
2025-12-12 18:22:13.035890,Right,-3705.9968475716887,-4434.520782496431,-4377.077480292646,-4011.7740817915183,-2168.1544171061832,-3738.4960596194724,-4135.324738558382,-4555.946622282499
2025-12-12 18:22:13.040974,Right,-4676.608604642213,-5594.995249409694,-5522.124920415576,-5063.821275552502,-3270.658763814601,-4714.1514347175835,-5214.69474744203,-5755.586883150507
2025-12-12 18:22:13.043959,Right,-4466.040035786806,-5357.015906940214,-5285.801297516562,-4841.700046298909,-3251.8155653502326,-4510.260297644534,-4992.674020945793,-5508.361430496676
2025-12-12 18:22:13.047981,Right,-3332.5370070340578,-4001.3910634692293,-3944.819315642817,-3612.503711717087,-2056.229262794601,-3370.820339634316,-3731.435534295393,-4105.908910172759
2025-12-12 18:22:13.051985,Right,-2690.5680215607863,-3215.072834216524,-3167.6611896941904,-2908.864001535112,-1442.8558391882107,-2713.2008506681304,-2998.0235873392085,-3297.555198685266
2025-12-12 18:22:13.055933,Right,-3156.004496490117,-3764.953363040928,-3712.8530975375324,-3411.620319411042,-2186.238690906437,-3174.4252754752524,-3506.411263732123,-3871.752518377267
2025-12-12 18:22:13.060005,Right,-3805.4515288418625,-4558.165212417953,-4498.315515653696,-4122.749748598668,-2906.1517597159836,-3835.921802822035,-4244.037306779763,-4689.775825996418
2025-12-12 18:22:13.065010,Right,-3500.74801874056,-4203.984628401697,-4148.328499234514,-3795.7505408854922,-2353.252170848078,-3536.046872831881,-3917.2012443079147,-4319.01670018374
2025-12-12 18:22:13.069028,Right,-2443.794123643427,-2925.6024822662584,-2885.1862562396564,-2644.173418604303,-1337.1905967139173,-2462.9466453561326,-2728.3524879440665,-3003.148460145807
2025-12-12 18:22:13.072017,Right,-1884.3248739697738,-2243.429789754795,-2212.63670339901,-2033.750445429585,-1273.1482936538523,-1887.7261706158752,-2090.570600039093,-2309.897448415635
2025-12-12 18:22:13.075980,Right,-2392.1068270279793,-2862.139191461494,-2824.9089552429505,-2588.5396908449475,-1965.4235201610718,-2402.098044436658,-2664.801413441426,-2950.1565251415595
2025-12-12 18:22:13.080054,Right,-3064.5194111950696,-3681.583969516447,-3633.0095130975824,-3320.7864371828036,-2166.2904309610603,-3088.7755201187683,-3430.1072550161043,-3786.3056894876063
2025-12-12 18:22:13.084067,Right,-2780.6846713279374,-3335.0189079928678,-3288.4874787949957,-3009.072074393742,-1605.8282257119427,-2800.7255685608834,-3109.668814548757,-3425.6061335431878
2025-12-12 18:22:13.088088,Right,-1763.1082726459717,-2103.732670165831,-2071.8155177263543,-1903.4760836509522,-1125.7309078187682,-1766.9919760342455,-1961.2980895355577,-2165.335726071382
2025-12-12 18:22:13.092078,Right,-1248.1967743200948,-1493.7909142151475,-1469.4855554052629,-1351.1579937594943,-1172.8986691145692,-1250.2371544345515,-1390.855892694788,-1542.8129356619902
2025-12-12 18:22:13.097130,Right,-1740.3970677844482,-2098.362626376329,-2064.7709152774187,-1890.1206607957138,-1363.862061523134,-1755.3112250741106,-1955.2415429203538,-2158.6280393488705
2025-12-12 18:22:13.100112,Right,-2339.7406661517452,-2813.9028942697914,-2768.715762651176,-2536.4061938440427,-1385.2236992260441,-2358.214378399658,-2624.0660643622978,-2887.887947225012
2025-12-12 18:22:13.104115,Right,-2058.600039387122,-2465.0014500985853,-2423.454088598024,-2227.0796505840262,-1311.5079519953579,-2065.13426979864,-2297.795554245007,-2532.224114674027
2025-12-12 18:22:13.108126,Right,-1187.5414662308758,-1424.9555240517948,-1397.3404361119028,-1286.2812558460282,-1123.7453202859033,-1185.952311720117,-1326.0246785851195,-1467.0988100498216
2025-12-12 18:22:13.112151,Right,-796.9732198206475,-970.8375653863186,-948.6915545894299,-867.6809464303078,-783.1446191761643,-800.1241973537253,-903.2763059634017,-994.999537270749
2025-12-12 18:22:13.116166,Right,-1209.868089691503,-1464.344584743958,-1434.6526455533458,-1311.559649185976,-647.1015381139587,-1216.5211565439822,-1365.0025243922137,-1495.3713871802902
2025-12-12 18:22:13.120155,Right,-1646.3383115705801,-1974.2799723524367,-1938.4440404685447,-1778.3851355470251,-979.7128583046142,-1646.5346883567981,-1838.2970797710586,-2022.181804606691
2025-12-12 18:22:13.124115,Right,-1395.1372373970225,-1674.1511822631583,-1644.2087702415884,-1508.1655259253457,-1254.0001033392618,-1389.5266919560963,-1554.1375509365462,-1719.024559413083
2025-12-12 18:22:13.128222,Right,-739.5175198935904,-902.4129036105005,-883.2546352805803,-803.5799666105304,-850.0018109138473,-735.5630457258085,-833.8898082264932,-921.2670339387842
2025-12-12 18:22:13.131207,Right,-445.94702842412516,-550.8925082193455,-535.3421222093748,-483.59917916031554,-223.36961312009953,-441.9315870840801,-508.825618756935,-550.9782036052784
2025-12-12 18:22:13.136218,Right,-713.7647419024725,-856.3727346356027,-836.8765604053624,-766.8555342952022,-316.31159498152556,-703.7986179607688,-794.0563988538925,-865.4965421113884
2025-12-12 18:22:13.140224,Right,-1019.2696111215046,-1218.677529923967,-1196.3517385902815,-1098.057553216233,-942.8144673342467,-1008.4552713762969,-1129.5383311006008,-1245.2192690719385
2025-12-12 18:22:13.144243,Right,-877.0841334540164,-1062.1640446601668,-1042.9950847248547,-950.5567433349788,-985.6438333786791,-874.3928568945266,-984.3870613480685,-1084.8995685289847
2025-12-12 18:22:13.148193,Right,-415.267998191237,-513.1190021741204,-500.1921526021324,-450.9903219579719,-261.9257234960678,-416.0663252682425,-477.9281341661699,-515.8110608337447
2025-12-12 18:22:13.152242,Right,-127.70852130645653,-153.4709811139619,-144.75333911541384,-133.69563082436798,132.53100870992057,-121.47562171926256,-147.1569341388531,-149.91206200339366
2025-12-12 18:22:13.156265,Right,-245.0194952970487,-285.9113186459872,-277.05440847872524,-260.48550029768376,-332.1835743950214,-236.48666547588073,-271.42348152655177,-297.96448601427255
2025-12-12 18:22:13.159329,Right,-492.1842357519199,-595.0482268310734,-583.4727900032303,-535.3813151544309,-753.5344776212005,-494.9857894954621,-560.7986972430954,-620.4570446697762
2025-12-12 18:22:13.164315,Right,-457.21983723161975,-563.1467843350256,-550.8180715764174,-499.8246369417175,-378.76445859184605,-468.69502380338963,-534.8717933267471,-581.8896476317896
2025-12-12 18:22:13.168328,Right,-105.36654593527783,-131.0215534272138,-122.6599038526765,-112.24551096418872,163.00789437873755,-108.74197019432904,-133.8366625009803,-135.13060505414614
2025-12-12 18:22:13.172311,Right,184.98598808271345,226.6449051197269,229.62294502102304,205.58000151999295,52.4764241813391,192.96362685220083,203.25061871868093,227.18330754502676
2025-12-12 18:22:13.176296,Right,123.03741089699906,141.37642149307067,143.3193426852813,132.5435621070501,-333.0226468751207,128.01112160735647,128.88814005139284,139.13185000611702
2025-12-12 18:22:13.179384,Right,-105.15043731787591,-145.02615983525175,-140.28591991995927,-119.42667788438848,-227.79149255578523,-108.53584269285784,-136.20649316805066,-145.07736121310154
2025-12-12 18:22:13.183363,Right,-102.64209425626905,-134.05387197289383,-129.64963597041788,-113.08151478739455,154.73166004705126,-101.48781661473913,-125.30390292734955,-126.2625550251978
2025-12-12 18:22:13.187403,Right,180.31592120837013,218.55246848103707,216.7620208216249,196.62066464766394,151.4056502923777,192.94761427534104,206.52086161708576,232.30738839774858
2025-12-12 18:22:13.191438,Right,400.107635535358,476.45584537457034,469.07318555554957,430.02324187240447,-83.08645370476734,412.31474941012857,450.3962459387549,493.29523440818593
2025-12-12 18:22:13.196353,Right,338.01219742756075,389.45361256706383,382.931894432797,358.79458131052525,40.93115677505557,340.8344915901471,369.41069512649847,409.84591281973553
2025-12-12 18:22:13.200407,Right,192.90223419328686,221.1079199943706,218.0884299908248,206.72013870390037,360.73581722937706,196.02736048158658,211.49408043720905,243.82068628688467
2025-12-12 18:22:13.204436,Right,238.13496293147546,289.57522148001954,285.82778665959995,261.47687322030833,286.8001826218024,250.78635863467935,277.4010728203539,311.39318485646436
2025-12-12 18:22:13.207415,Right,423.9553754779772,508.80947767404723,501.08887465382577,458.9806642895128,-11.38880764564965,437.1527982693733,484.7654100248037,531.6058584026323
2025-12-12 18:22:13.211425,Right,522.0802940235444,611.7411140371551,602.671799339907,558.9345535242755,116.82997214775241,525.0144621091895,579.4292155368021,640.5729111978144
2025-12-12 18:22:13.215418,Right,495.1835541992914,580.9760360854561,573.3800985917333,532.1219586973311,547.7928537697735,494.3398625700793,546.1377238373971,612.8397752396413
2025-12-12 18:22:13.219374,Right,484.7814891837479,582.7516829571105,574.5494928494736,526.342566920328,558.7726475425006,490.2806052509113,545.119984295743,607.1600337028503
2025-12-12 18:22:13.224445,Right,535.3166940278606,642.1471228834707,630.6910782236373,577.7156180774618,169.82739518739982,541.2757598290627,600.0498583899753,656.2089443187579
2025-12-12 18:22:13.228478,Right,571.6601730024267,668.7567507755593,655.7381240862887,608.7482653945917,140.6907481957751,568.1298301000206,622.5753108901554,681.9167613299214
2025-12-12 18:22:13.232479,Right,597.2567568429513,695.3840984461713,683.2071694040205,636.0343756739749,583.3001937043155,590.8835737851914,643.6005520509207,714.9760189268854
2025-12-12 18:22:13.235477,Right,681.948599685682,810.9227659512544,797.9480706772301,733.7417362376,752.0906949635246,685.4121651877649,750.6951199248433,832.575036064256
2025-12-12 18:22:13.239448,Right,772.845660045452,925.0288550606929,908.8872718884959,832.1732664435985,408.0348862206447,781.7509964309866,859.9971858895733,942.7548505358864
2025-12-12 18:22:13.243495,Right,743.8620523739955,878.2196310924483,860.6887989590177,794.7763445745804,236.92908352811355,744.256894700462,817.9576365337707,894.8056443567039
2025-12-12 18:22:13.247510,Right,643.1868012875784,753.6127658049809,737.3925107854884,685.8739652271615,571.4942062837654,636.7048708155053,700.6066676074988,774.0263978394214
2025-12-12 18:22:13.252462,Right,666.9349623675807,796.9552288172417,780.1776445500436,719.0889221405378,805.4284881819622,667.6504745591665,741.2183898732183,819.4878120203502
2025-12-12 18:22:13.256521,Right,839.7968490550411,1012.9509648102103,992.2416341275675,909.033523035876,554.046062218491,848.7563314359286,945.854036079545,1034.8622331564547
2025-12-12 18:22:13.260511,Right,941.2048752955161,1122.8208948732354,1100.0821158695035,1014.0039097850677,353.8370816477109,945.4948800227721,1050.6461339811794,1147.8486934524262
2025-12-12 18:22:13.263534,Right,841.1684980979771,993.6965797182638,974.1117772826692,904.7660736745456,610.6815913419705,838.5263420587871,929.7390929642133,1025.4931403762894
2025-12-12 18:22:13.267571,Right,709.5530136678135,846.7297465753509,830.747837261064,769.0950267909793,825.7385171343922,712.4692588481121,793.0695286219707,881.1882785091875
2025-12-12 18:22:13.273583,Right,755.3718652393436,912.1786252635065,895.1830489042914,821.7897556744283,575.6794395729667,767.6477809275966,857.4023141599027,945.1569151766598
2025-12-12 18:22:13.276614,Right,917.7419179981807,1097.3729955402669,1077.4641102743335,991.4239969495684,361.5892253908678,927.6515834603924,1032.19324964541,1133.5470307569485
2025-12-12 18:22:13.280594,Right,980.4105087673524,1161.073462645174,1141.574522117735,1054.8140550552635,663.9862443464808,982.5879981955513,1089.412538432749,1204.7622063227464
2025-12-12 18:22:13.284640,Right,889.5583786841016,1060.622518763179,1043.685164207709,960.9831881788559,974.2885117164114,894.1137367493939,993.1667809531791,1103.8889911150327
2025-12-12 18:22:13.288711,Right,792.191581931198,956.7240827474743,939.5796812925255,859.5943696799222,700.5515645619016,804.7677683262154,897.6685798901599,989.3140119608724
2025-12-12 18:22:13.291652,Right,809.222403897089,970.3788412858266,949.8748792320257,873.4762357283616,314.62263237620937,820.5151919330237,913.1816867608577,997.3405179294059
2025-12-12 18:22:13.295711,Right,908.4546408444876,1075.8344233297976,1052.4481518638786,976.4128572886111,546.2926035744604,912.8543657632545,1011.1368498223601,1110.9722662625136
2025-12-12 18:22:13.299683,Right,982.8652226295089,1170.990103520453,1146.389008166967,1061.7775624833303,1031.619058262324,990.0147384870797,1097.8723599317018,1214.5032052007737
2025-12-12 18:22:13.303691,Right,960.8422718653455,1160.6541652906453,1134.9491821287666,1044.4797302305233,923.8060465102317,976.9531073465478,1088.6639112475095,1198.3321744852
2025-12-12 18:22:13.309687,Right,863.0921212483663,1041.6374068114674,1014.9009966244921,936.3560747642769,413.51831627089996,876.9509209000971,978.8393485759152,1067.5140448034508
2025-12-12 18:22:13.312642,Right,807.0091327376431,959.6352338443976,932.7718373622047,870.3011138103902,397.3312000799924,808.759823553497,899.7375038538594,984.4955423306674
2025-12-12 18:22:13.316712,Right,894.2525365273468,1064.891073372215,1037.254029382486,967.4130310893524,880.1196983065456,893.6779485651059,992.9539493648335,1097.7157642780803
2025-12-12 18:22:13.319713,Right,1044.1686555014458,1259.7191789682256,1229.30458785675,1135.7825542067876,994.4240115269786,1054.0088750434807,1172.9883898928529,1294.241995930206
2025-12-12 18:22:13.323721,Right,1047.0000680431258,1264.6889989912743,1232.4877068717033,1136.6473582554609,566.5540950733703,1060.6950121013215,1179.3659826938529,1291.8465788408648
2025-12-12 18:22:13.327739,Right,865.9753392577404,1033.267754529952,1003.4741724394262,933.3756966331275,382.08556780719664,870.3534631060902,963.5915540832793,1056.0239130975679
2025-12-12 18:22:13.331734,Right,746.0993410551455,886.4535144362599,860.0401394905057,803.4441341834608,737.944548413041,745.6742243306944,824.2751654086169,913.2840314793866
2025-12-12 18:22:13.335756,Right,874.8187716116663,1054.6525894089136,1027.1346576586366,948.6257233215729,959.2589588040719,883.1457367447438,980.9864196192939,1086.4011924546212
2025-12-12 18:22:13.339760,Right,1071.9285626447527,1295.4843617659062,1264.2563714734279,1162.1762923114002,681.4112947783433,1086.5806670144666,1208.7212123224745,1327.4528556794394
2025-12-12 18:22:13.344782,Right,1037.2505485197762,1240.3077197149396,1209.7163538255263,1119.167111068964,465.7102498728782,1044.662842957303,1158.8859751562122,1271.1761671293061
2025-12-12 18:22:13.347793,Right,813.8911742509808,966.2309689470567,940.9555899831466,877.6539663652657,683.8417300395668,814.2316410449566,901.2495423362125,996.9107777555473
2025-12-12 18:22:13.351802,Right,729.542886841693,878.3734434605576,855.6567597633693,793.2693647646811,848.2592526460066,735.2518751831958,817.4499671561643,907.3021533770952
2025-12-12 18:22:13.355824,Right,890.8650318539003,1080.8346975671593,1054.8592297809664,969.7170137942303,610.1018721786095,902.2329730633646,1006.764939235989,1107.615054994356
2025-12-12 18:22:13.359837,Right,1029.6481274040416,1236.5791421348695,1207.9012952919584,1113.9876852275338,446.7483520011883,1033.4019501085859,1151.5797871946124,1265.0739981273655
2025-12-12 18:22:13.363794,Right,930.6368665348273,1108.8476162760053,1083.2029755294789,1004.5198945282027,710.7487580630695,924.3199323940789,1029.4505013495218,1139.8535591650289
2025-12-12 18:22:13.367864,Right,746.6636307516601,898.3517802923452,877.1557531119324,810.900537816924,899.1829526661895,743.3553674803115,831.6198088866659,924.9826039024629
