timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 17:19:52.972242,Right,433.23783124341696,260.75543788539517,340.36706103468237,338.1635283294017,1690.748677587178,1911.8013832585998,1523.6512158951716,3431.452541683752
2025-12-12 17:19:52.989290,Right,2329.7313359262453,1401.6906311286784,1830.4027401615253,1820.6377965352235,9099.075774377114,10290.19346813959,8203.578536376164,18468.381652642405
2025-12-12 17:19:52.993302,Right,5324.435572825501,3202.2831697154684,4184.579644999686,4168.396096857726,20819.838027083064,23550.920933033496,18784.56977226678,42265.13021597349
2025-12-12 17:19:52.996305,Right,6626.954712460043,3985.3767836576526,5213.337415611218,5201.4812042508365,25954.94466879168,29371.013907514505,23443.94583599909,52708.08065046155
2025-12-12 17:19:53.000324,Right,4439.956703517735,2674.2630484476895,3502.795694083352,3497.0320777242505,17416.295855167,19720.72620627482,15757.23995467832,35394.831635322844
2025-12-12 17:19:53.004330,Right,436.31099631996767,273.92074538708766,357.54216390879446,348.40779684022345,1685.965859582182,1915.7939987781865,1536.6218987685133,3451.377563418122
2025-12-12 17:19:53.007396,Right,-2553.384190650402,-1522.493645025148,-2002.693750728933,-2010.950530650145,-10094.344127051241,-11430.216626451554,-9136.559399728663,-20502.503755388258
2025-12-12 17:19:53.012353,Right,-3299.6709507104097,-1978.4500803895498,-2599.4752165803075,-2591.0972645533475,-12999.978367938631,-14719.76772104064,-11758.82408181901,-26422.075535485114
2025-12-12 17:19:53.016359,Right,-2378.988751184588,-1430.4517115201525,-1873.4454589892339,-1853.314525385511,-9319.380210847477,-10541.709174052754,-8403.158536491683,-18930.946713702404
2025-12-12 17:19:53.020378,Right,-1055.5202558867459,-631.8222201350945,-825.4404840747011,-817.242578747886,-4125.893614791217,-4661.251724777219,-3708.675054861349,-8366.781362882466
2025-12-12 17:19:53.024338,Right,-323.1603882928903,-187.70608859752247,-250.35526652781118,-257.83755040545657,-1310.5815446442575,-1486.3738781667198,-1193.2555138801108,-2660.556478732731
2025-12-12 17:19:53.028401,Right,-469.5460714014771,-278.63096811303694,-371.0881726249936,-372.50969774428813,-1887.532453913649,-2142.5078197943512,-1718.843061852036,-3845.310721682268
2025-12-12 17:19:53.032440,Right,-1076.9401959960815,-647.6485021682165,-847.3838525603787,-834.8571859287913,-4210.953198851086,-4760.8015092614805,-3790.442246077291,-8551.104946509935
2025-12-12 17:19:53.035419,Right,-1457.3436585509917,-873.8318680974917,-1141.0252706661413,-1133.2025869111385,-5693.225038978271,-6434.477049296256,-5123.618264465011,-11547.60435188096
2025-12-12 17:19:53.040421,Right,-1284.3764028569858,-766.4375097753655,-1007.0843278988468,-1012.8352023470507,-5071.168680564617,-5742.183750723139,-4590.345938970859,-10298.299727012869
2025-12-12 17:19:53.044457,Right,-843.4230675733997,-504.87868361866276,-667.4570337387122,-669.1599000946007,-3352.1250081078615,-3802.235558729735,-3047.179635383538,-6824.2880085371435
2025-12-12 17:19:53.048466,Right,-628.3021845362091,-380.86865182097245,-497.55687875628064,-485.0684768695064,-2443.263157764799,-2761.887250034022,-2197.252529591322,-4965.057442022022
2025-12-12 17:19:53.052467,Right,-767.4261265659879,-462.53747794328956,-599.4603039021458,-590.1864508573199,-2961.7993644817034,-3340.8954443145776,-2651.141045804834,-5996.261198651511
2025-12-12 17:19:53.056485,Right,-954.3962413231493,-569.7239883228904,-746.1433704485244,-752.6666042004508,-3753.935852817958,-4248.2423568425,-3394.539811214898,-7614.440680386964
2025-12-12 17:19:53.059445,Right,-896.044536999776,-536.1959057955683,-708.1594238206453,-713.9582441466919,-3560.781612694962,-4039.6663686472457,-3239.8362907388946,-7246.857019800693
2025-12-12 17:19:53.063482,Right,-664.6917347811395,-402.89289614744484,-528.1233862008085,-517.7074792416242,-2599.6132775639417,-2942.8207047957694,-2346.7370532583445,-5290.9233039622195
2025-12-12 17:19:53.067535,Right,-544.1555862494861,-329.92015014833305,-425.69834679353517,-413.6225390555046,-2082.4363193776226,-2346.131096300436,-1855.3911672475515,-4216.340961115202
